1,2,3,4,5,6,7,8,9,10,11
-1.6775941484810362,1.5525132121462266,-0.8380154115930656,1.617566028956706,-1.2955355452656783,1.3219287131495527,0.21821029314150192,0.43997814122660955,-1.1847884932485013,3.421579973185271,-6.3910960324816966
-0.8747679070292078,0.7348591733286357,-0.4923204520460444,0.8941033007141785,-0.9831863577189277,1.712775316414331,-0.4458665636642022,1.634621941275949,-1.04977052722229,2.9077325703369397,-6.70800977202337
1.1255388662235528,-1.6435782683533713,0.687653591028921,-1.1335617736435122,1.077299605355426,-0.8811923513674932,-0.6955467496295733,-1.2564252779463765,0.6345603087680856,0.7063396956216796,-4.374916609263114
0.6208637868943715,-0.3052471928960504,1.4144940123384229,-0.04905064988513844,-0.2510584570291879,0.024256560665193706,0.1441894182027101,0.8191018690253646,0.8422487293163904,1.579204045325907,-7.095592789182214
1.7707171234943686,-0.9432727306293701,1.2776108696309416,-1.6861377500045618,0.6542751934181585,-0.6568936239206488,-0.6687627749444254,-0.8080151288092933,0.4768634689483004,0.7569260747442589,-4.176935407561293
1.4961758641497387,-0.8392472206777718,0.5133158876269115,-1.8640633209339983,0.7638758621757659,-0.8207357625192399,-0.3464052710691326,-0.9666182690324123,0.8326162169028632,0.7747769210119214,-4.4108126631679365
-0.2250601460495096,0.5943960727493007,2.335211194411621,0.03758657668869227,-0.29335068343497833,0.1431780286050453,0.0779784068284538,0.6367116807760487,0.3069150769047688,1.4561670027446099,-6.846152634337276
0.48816792644703894,-1.2617685480217633,0.9411300663663937,-0.9704284781258978,0.9993337342567071,-1.369445494528608,-0.6989852937929454,-0.7653406873309487,0.8476821596210282,0.5844838820602676,-5.501687581134447
-0.3223426283792543,0.8351043787930886,-0.4039264990895394,0.6483768131996931,-0.25878864801747364,0.44477410947187823,1.1972485777694648,0.7798171555804929,-0.3032512939746412,2.1250684205708907,-7.111912830548189
-0.9352357483081801,1.5974409948188637,-0.9158588274082302,0.8122295262159274,-1.648781939650052,0.21774927173950037,-0.29809633053145357,0.6746813889277106,-1.7804443302177635,3.1403141316857166,-6.666572610215018
-0.7390402410361298,1.0893959592386386,-0.6692519445440439,0.38874596921271204,-1.4532578797013667,1.5562092728838897,-0.28450446278078156,0.17324125048267458,-0.663639790273362,3.429845650965842,-6.3759581540194175
0.6138495999647792,-1.125259274102754,-0.050605040642643956,-1.127161108988017,1.0747829620138583,-1.2300238712707463,-0.3083718867492696,-0.32339146441755384,0.29837710288359304,0.782431198839682,-3.6773717079584833
1.4450218948248337,-1.0763570073682223,2.189178509384912,-0.4124042885153332,0.9462729181764723,-0.7106232203418951,0.5188735089137945,-0.1298023373805116,1.4875763081488658,0.8099061670540328,-6.213254149497385
0.8530089702464996,-0.8840820450433478,-1.4770793022615174,-0.8945132013819969,0.2797900517246042,-0.7377649952381126,-0.4622497437805953,-1.3244584982894398,-0.06911200774521059,0.6026953172701317,-5.220415308525531
-0.8852163689846526,2.7056207293042855,-0.803618219540351,1.4422193666020562,-0.9071903383722437,0.8516281218865863,-0.9738103349063789,0.49983227586309975,-1.0314736374036937,3.7138580962826193,-6.1953307066165575
1.2120688204136152,-0.6779955440293725,0.3939267190634804,-0.6727175035848924,-0.16119936813323063,0.10717008933178492,0.17184505181039111,-0.030640669250677488,1.1487683168457952,0.9711451599983296,-7.078366210176631
-1.2412522858696924,0.8257228198704816,-0.1679255367637611,0.6664231979948076,-0.8451234842614797,1.3930093709433138,1.1786541893288986,1.8539996247572696,-0.31360392263580433,1.9736221426098797,-7.544581143907059
0.07104717961792383,0.11812625226266643,1.2324539142701876,-0.41602647196768683,0.5352108240724828,-0.46642776839469247,1.2679621583366683,-0.3851834015034741,0.7760248473728696,1.4859346822904405,-6.977290218176665
-0.006905943304135588,0.37608555435681024,1.6585573614113653,-0.10982230778765872,-0.3325444241667493,0.5740547964967572,1.9085683462696579,-0.045994758531048015,0.04674052399883236,1.8915364256011868,-7.222014722598517
0.5775810972060836,-0.07497190751473681,2.143123112249509,-0.10202941491639578,0.011897223596428936,0.38841153678197066,-0.999327899386835,0.6232649672138119,0.7647146173185732,1.6418575287802792,-7.295329624534458
1.3974980230845617,-0.2169306039676746,0.9787487260151956,-0.7752572030061231,0.5495926446169538,0.30203167642491285,1.0957684429572638,-0.5947950550740514,1.8063282958741542,1.25055986535267,-6.765322098056176
0.041207364178395815,0.8225147254068003,-0.13982359084437473,0.24381441442845245,-0.48188061799667214,0.9282046568218234,1.505088452003947,1.0599170863756,-0.4382491503715965,2.260653711994818,-7.06053070262877
0.5216909772509698,-1.0399782903349577,0.12742796608591836,-0.656560486007914,0.6952054480991053,-1.1162247742588722,-0.4665288877554678,-0.632983455356905,0.06091877022556279,0.7650772016396903,-4.376777670758977
-1.2749829676279083,1.357620957042547,-0.44834911162991836,0.9905231712144251,-1.6103382848167427,1.1524451755081226,-0.39763176423027885,0.44651418344318544,-0.9111711319857606,3.566471446263125,-6.2779856646714505
0.02830472402396068,0.20615880191946712,1.4669615761120742,-1.0484900569088709,-0.18147472073704382,-0.38761213647048326,-0.031292555318939964,0.23171857552800945,1.4056295689314908,1.3071225981816972,-6.791909062316828
-0.6943110228985573,1.5143290382158225,0.308187066692354,0.5548286374655321,-1.4717867038580272,1.2096372230357992,-0.2244762183156655,0.802139917163058,-1.221389933696839,3.3648771310746874,-6.401863619449563
1.4143594278318348,-1.4001896644559924,-0.16366101518957102,-0.2800290786779161,1.7265184787451024,-0.6676874684177468,-1.0107536446196717,-0.5827498728221481,1.4630856525194837,0.6599453554099994,-5.143514677918089
-0.36469934305340823,0.03540162193904616,0.2859588377175051,0.26938241672574903,-0.10461645311455797,1.4285594013002854,2.0812990836978873,0.7005127329628745,0.14744571690629407,2.124364640871999,-7.160697556750787
-2.079990810149168,1.4371860377961732,-1.1882364254226505,2.2574448723346614,-0.9778005607070089,0.6194304656337583,-1.778091024634521,-0.10942498493020071,-0.8361737060783532,3.6037289676886926,-6.273082560702547
1.7257015517658154,-0.7341547559351294,0.47371573310525356,-0.9382984800064721,0.619169370760514,-1.298298866806229,0.7328818049046022,-0.2909023712406291,1.0417563611631582,0.8739964634924468,-6.353090239741542
1.260385822718597,-0.08378125641387978,-0.0691728373187232,-0.5243334618346644,0.6639882550058492,-0.20937206095103708,-0.44917786566302065,-0.9937408474769607,1.216560749871268,1.0918628550880274,-6.527505481363727
-0.7086070537225074,0.43875184775683385,1.7007677149244407,0.47182554480084277,-0.611390108732142,0.40751856243093243,1.961788633977748,0.5612952239168792,-0.08742134638191772,2.2389523239442677,-7.072759387158676
-1.5157640242255612,0.8971282270043132,-0.14544192879132356,0.8306941769986116,-1.5401937366378984,2.105222660594102,0.04189473315600405,1.475768731354989,-1.8059988809949166,3.141564953447649,-6.540043830641451
